Vendor GSTIN,Vendor Name,Bill#,Bill Date,Item Total,IGST Amount,CGST Amount,SGST Amount,Cess,Bill Total,Destination State,Doc Type
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-12629,2026-08-12,51418.8,0.0,4627.69,4627.69,0.0,60674.18,27,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-12630,2026-08-04,11214.33,0.0,1009.29,1009.29,0.0,13232.91,27,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-12631,2026-08-04,124861.97,22475.15,0.0,0.0,0.0,147337.12,19,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-12632,2026-08-13,137435.25,24738.34,0.0,0.0,0.0,162173.59,24,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-12633,2026-08-08,135815.31,24446.76,0.0,0.0,0.0,160262.07,06,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-12634,2026-08-13,115080.28,20714.45,0.0,0.0,0.0,135794.73,23,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-12635,2026-08-01,88124.85,0.0,7931.24,7931.24,0.0,103987.33,27,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-12636,2026-08-13,181647.94,32696.63,0.0,0.0,0.0,214344.57,24,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-12637,2026-08-02,56861.15,10235.01,0.0,0.0,0.0,67096.16,29,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-12638,2026-08-11,133164.31,23969.58,0.0,0.0,0.0,157133.89,07,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-12639,2026-08-14,219192.57,39454.66,0.0,0.0,0.0,258647.23,07,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-12640,2026-08-12,146939.7,26449.15,0.0,0.0,0.0,173388.85,07,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-12641,2026-08-02,14035.03,2526.31,0.0,0.0,0.0,16561.34,36,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-12642,2026-08-08,165188.72,29733.97,0.0,0.0,0.0,194922.69,07,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-12643,2026-08-10,16221.41,0.0,1459.93,1459.93,0.0,19141.27,27,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-12644,2026-08-11,36981.74,0.0,3328.36,3328.36,0.0,43638.46,27,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-12645,2026-08-11,17239.71,3103.15,0.0,0.0,0.0,20342.86,07,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-12646,2026-08-14,199455.79,35902.04,0.0,0.0,0.0,235357.83,06,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-12647,2026-08-10,46818.9,0.0,4213.7,4213.7,0.0,55246.3,27,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-12648,2026-08-02,205361.04,36964.99,0.0,0.0,0.0,242326.03,19,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-12649,2026-08-02,126800.16,22824.03,0.0,0.0,0.0,149624.19,24,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-12650,2026-08-10,59040.27,10627.25,0.0,0.0,0.0,69667.52,03,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-12651,2026-08-04,109421.81,19695.93,0.0,0.0,0.0,129117.74,03,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-12652,2026-08-14,245637.22,44214.7,0.0,0.0,0.0,289851.92,03,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-12653,2026-08-07,84437.56,15198.76,0.0,0.0,0.0,99636.32,07,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-12654,2026-08-10,138741.78,24973.52,0.0,0.0,0.0,163715.3,07,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-12655,2026-08-14,241349.64,43442.94,0.0,0.0,0.0,284792.58,24,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-12656,2026-08-13,16168.7,2910.37,0.0,0.0,0.0,19079.07,29,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-12657,2026-08-06,20489.36,3688.08,0.0,0.0,0.0,24177.44,07,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-12658,2026-08-03,190599.77,34307.96,0.0,0.0,0.0,224907.73,06,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-12659,2026-08-12,95632.2,17213.8,0.0,0.0,0.0,112846.0,07,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-12660,2026-08-08,64692.93,11644.73,0.0,0.0,0.0,76337.66,07,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-12661,2026-08-01,37675.86,6781.65,0.0,0.0,0.0,44457.51,19,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-12662,2026-08-14,159887.68,28779.78,0.0,0.0,0.0,188667.46,03,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-12663,2026-08-13,43649.65,7856.94,0.0,0.0,0.0,51506.59,29,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-12664,2026-08-08,24777.04,4459.87,0.0,0.0,0.0,29236.91,36,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-12665,2026-08-03,231903.55,0.0,20871.32,20871.32,0.0,273646.19,27,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-12666,2026-08-11,150463.98,0.0,13541.76,13541.76,0.0,177547.5,27,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-12667,2026-08-07,174908.36,31483.5,0.0,0.0,0.0,206391.86,06,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-12668,2026-08-13,121623.06,21892.15,0.0,0.0,0.0,143515.21,03,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-12669,2026-08-04,40056.53,7210.18,0.0,0.0,0.0,47266.71,07,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-12670,2026-08-09,115352.69,20763.48,0.0,0.0,0.0,136116.17,06,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-12671,2026-08-03,154581.81,27824.73,0.0,0.0,0.0,182406.54,29,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-12672,2026-08-10,49100.11,0.0,4419.01,4419.01,0.0,57938.13,27,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-12673,2026-08-10,237823.03,0.0,21404.07,21404.07,0.0,280631.17,27,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-12674,2026-08-14,196732.84,35411.91,0.0,0.0,0.0,232144.75,07,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-12675,2026-08-07,6119.66,1101.54,0.0,0.0,0.0,7221.2,24,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-12676,2026-08-04,33789.42,6082.1,0.0,0.0,0.0,39871.52,29,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-12677,2026-08-02,156635.63,28194.41,0.0,0.0,0.0,184830.04,33,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-12678,2026-08-13,246761.62,44417.09,0.0,0.0,0.0,291178.71,23,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-12679,2026-08-04,118732.92,21371.93,0.0,0.0,0.0,140104.85,33,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-12680,2026-08-11,55986.63,10077.59,0.0,0.0,0.0,66064.22,07,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-12681,2026-08-04,32606.38,0.0,2934.57,2934.57,0.0,38475.52,27,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-12682,2026-08-11,211726.52,38110.77,0.0,0.0,0.0,249837.29,07,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-12683,2026-08-08,126891.14,22840.41,0.0,0.0,0.0,149731.55,36,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-12684,2026-08-11,231054.89,41589.88,0.0,0.0,0.0,272644.77,07,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-12685,2026-08-11,94227.3,0.0,8480.46,8480.46,0.0,111188.22,27,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-12686,2026-08-07,66588.54,11985.94,0.0,0.0,0.0,78574.48,29,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-12687,2026-08-13,223069.5,40152.51,0.0,0.0,0.0,263222.01,19,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-12688,2026-08-01,30583.17,0.0,2752.49,2752.49,0.0,36088.15,27,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-12689,2026-08-09,48092.46,0.0,4328.32,4328.32,0.0,56749.1,27,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-12690,2026-08-01,123840.04,22291.21,0.0,0.0,0.0,146131.25,03,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-12691,2026-08-02,224294.4,40372.99,0.0,0.0,0.0,264667.39,24,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-12692,2026-08-08,150213.13,0.0,13519.18,13519.18,0.0,177251.49,27,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-12693,2026-08-07,53694.09,9664.94,0.0,0.0,0.0,63359.03,24,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-12694,2026-08-06,61365.49,11045.79,0.0,0.0,0.0,72411.28,07,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-12695,2026-08-06,60806.61,10945.19,0.0,0.0,0.0,71751.8,24,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-12696,2026-08-12,106085.89,19095.46,0.0,0.0,0.0,125181.35,29,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-12697,2026-08-07,223384.46,40209.2,0.0,0.0,0.0,263593.66,29,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-12698,2026-08-08,148347.6,26702.57,0.0,0.0,0.0,175050.17,24,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-12699,2026-08-07,40510.61,0.0,3645.95,3645.95,0.0,47802.51,27,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-12700,2026-08-10,116472.76,20965.1,0.0,0.0,0.0,137437.86,36,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-12701,2026-08-06,38419.13,6915.44,0.0,0.0,0.0,45334.57,29,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-12702,2026-08-04,159845.17,0.0,14386.07,14386.07,0.0,188617.31,27,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-12703,2026-08-04,87293.38,15712.81,0.0,0.0,0.0,103006.19,06,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-12704,2026-08-12,144323.13,0.0,12989.08,12989.08,0.0,170301.29,27,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-12705,2026-08-03,32221.77,5799.92,0.0,0.0,0.0,38021.69,06,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-12706,2026-08-08,107464.84,0.0,9671.84,9671.84,0.0,126808.52,27,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-12707,2026-08-06,58864.12,10595.54,0.0,0.0,0.0,69459.66,03,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-12708,2026-08-10,43413.09,7814.36,0.0,0.0,0.0,51227.45,06,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-12709,2026-08-11,238426.23,42916.72,0.0,0.0,0.0,281342.95,03,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-12710,2026-08-03,146639.75,26395.15,0.0,0.0,0.0,173034.9,36,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-12711,2026-08-14,61277.06,11029.87,0.0,0.0,0.0,72306.93,33,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-12712,2026-08-14,132833.35,23910.0,0.0,0.0,0.0,156743.35,29,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-12713,2026-08-04,149937.31,26988.72,0.0,0.0,0.0,176926.03,23,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-12714,2026-08-08,73396.87,13211.44,0.0,0.0,0.0,86608.31,23,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-12715,2026-08-07,185363.82,0.0,16682.74,16682.74,0.0,218729.3,27,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-12716,2026-08-04,85187.51,15333.75,0.0,0.0,0.0,100521.26,29,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-12717,2026-08-04,223496.54,40229.38,0.0,0.0,0.0,263725.92,19,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-12718,2026-08-03,228869.91,41196.58,0.0,0.0,0.0,270066.49,19,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-12719,2026-08-01,107354.1,19323.74,0.0,0.0,0.0,126677.84,36,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-12720,2026-08-01,247862.01,0.0,22307.58,22307.58,0.0,292477.17,27,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-12721,2026-08-13,128533.0,0.0,11567.97,11567.97,0.0,151668.94,27,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-12722,2026-08-09,101608.44,18289.52,0.0,0.0,0.0,119897.96,29,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-12723,2026-08-13,175680.11,31622.42,0.0,0.0,0.0,207302.53,03,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-12724,2026-08-08,126344.84,22742.07,0.0,0.0,0.0,149086.91,24,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-12725,2026-08-09,189504.28,34110.77,0.0,0.0,0.0,223615.05,24,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-12726,2026-08-12,104621.43,0.0,9415.93,9415.93,0.0,123453.29,27,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-12727,2026-08-03,92809.39,16705.69,0.0,0.0,0.0,109515.08,29,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-12728,2026-08-11,249743.16,44953.77,0.0,0.0,0.0,294696.93,29,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-12729,2026-08-08,168913.72,0.0,15202.23,15202.23,0.0,199318.18,27,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-12730,2026-08-12,117524.3,21154.37,0.0,0.0,0.0,138678.67,07,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-12731,2026-08-12,147996.73,26639.41,0.0,0.0,0.0,174636.14,19,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-12732,2026-08-08,194099.58,0.0,17468.96,17468.96,0.0,229037.5,27,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-12733,2026-08-12,104313.29,18776.39,0.0,0.0,0.0,123089.68,23,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-12734,2026-08-14,95753.01,17235.54,0.0,0.0,0.0,112988.55,03,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-12735,2026-08-12,160183.56,0.0,14416.52,14416.52,0.0,189016.6,27,INV
23AAACB2323C1ZB,Bharat Petroleum Corp Ltd,INV-2026-12736,2026-08-11,22321.16,4017.81,0.0,0.0,0.0,26338.97,23,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-12737,2026-08-12,86562.0,15581.16,0.0,0.0,0.0,102143.16,36,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-12738,2026-08-05,109346.05,0.0,9841.14,9841.14,0.0,129028.33,27,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-12739,2026-08-12,236793.4,42622.81,0.0,0.0,0.0,279416.21,06,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-12740,2026-08-10,199647.29,35936.51,0.0,0.0,0.0,235583.8,33,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-12741,2026-08-11,24834.97,4470.29,0.0,0.0,0.0,29305.26,03,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-12742,2026-08-06,185261.39,33347.05,0.0,0.0,0.0,218608.44,36,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-12743,2026-08-09,236603.95,0.0,21294.36,21294.36,0.0,279192.67,27,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-12744,2026-08-06,222554.59,40059.83,0.0,0.0,0.0,262614.42,07,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-12745,2026-08-07,94569.76,17022.56,0.0,0.0,0.0,111592.32,24,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-12746,2026-08-01,94564.93,17021.69,0.0,0.0,0.0,111586.62,19,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-12747,2026-08-11,141903.66,25542.66,0.0,0.0,0.0,167446.32,07,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-12748,2026-08-09,178787.6,32181.77,0.0,0.0,0.0,210969.37,24,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-12749,2026-08-03,245406.65,44173.2,0.0,0.0,0.0,289579.85,29,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-12750,2026-08-09,32821.63,5907.89,0.0,0.0,0.0,38729.52,29,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-12751,2026-08-12,235091.24,0.0,21158.21,21158.21,0.0,277407.66,27,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-12752,2026-08-14,239980.41,43196.47,0.0,0.0,0.0,283176.88,19,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-12753,2026-08-13,187529.1,33755.24,0.0,0.0,0.0,221284.34,29,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-12754,2026-08-06,91414.36,16454.58,0.0,0.0,0.0,107868.94,29,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-12755,2026-08-09,171655.55,30898.0,0.0,0.0,0.0,202553.55,06,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-12756,2026-08-01,20525.45,3694.58,0.0,0.0,0.0,24220.03,06,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-12757,2026-08-08,124125.59,22342.61,0.0,0.0,0.0,146468.2,24,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-12758,2026-08-14,35063.81,6311.49,0.0,0.0,0.0,41375.3,33,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-12759,2026-08-09,171185.53,0.0,15406.7,15406.7,0.0,201998.93,27,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-12760,2026-08-05,115734.7,20832.25,0.0,0.0,0.0,136566.95,33,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-12761,2026-08-13,169960.09,30592.82,0.0,0.0,0.0,200552.91,24,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-12762,2026-08-13,244630.69,0.0,22016.76,22016.76,0.0,288664.21,27,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-12763,2026-08-02,51146.63,9206.39,0.0,0.0,0.0,60353.02,36,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-12764,2026-08-08,26390.64,4750.32,0.0,0.0,0.0,31140.96,36,INV
29AAACW3030K1ZU,Wipro Enterprises Pvt Ltd,INV-2026-12765,2026-08-03,75651.31,13617.24,0.0,0.0,0.0,89268.55,29,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-12766,2026-08-02,45367.72,8166.19,0.0,0.0,0.0,53533.91,24,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-12767,2026-08-12,41248.74,7424.77,0.0,0.0,0.0,48673.51,24,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-12768,2026-08-14,55042.76,9907.7,0.0,0.0,0.0,64950.46,07,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-12769,2026-08-01,76826.51,13828.77,0.0,0.0,0.0,90655.28,07,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-12770,2026-08-09,233271.76,41988.92,0.0,0.0,0.0,275260.68,07,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-12771,2026-08-06,107931.84,0.0,9713.87,9713.87,0.0,127359.58,27,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-12772,2026-08-11,10263.16,0.0,923.68,923.68,0.0,12110.52,27,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-12773,2026-08-02,10398.97,1871.81,0.0,0.0,0.0,12270.78,29,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-12774,2026-08-04,209562.14,37721.19,0.0,0.0,0.0,247283.33,03,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-12775,2026-08-11,87289.96,15712.19,0.0,0.0,0.0,103002.15,33,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-12776,2026-08-06,165661.32,29819.04,0.0,0.0,0.0,195480.36,19,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-12777,2026-08-06,124106.36,22339.14,0.0,0.0,0.0,146445.5,03,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-12778,2026-08-12,134890.73,24280.33,0.0,0.0,0.0,159171.06,07,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-12779,2026-08-08,117211.74,21098.11,0.0,0.0,0.0,138309.85,33,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-12780,2026-08-03,225079.07,40514.23,0.0,0.0,0.0,265593.3,19,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-12781,2026-08-03,198370.59,35706.71,0.0,0.0,0.0,234077.3,06,INV
29AAACI1010N1ZS,Infosys Limited,INV-2026-12782,2026-08-08,96116.07,17300.89,0.0,0.0,0.0,113416.96,29,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-12783,2026-08-13,212150.86,38187.15,0.0,0.0,0.0,250338.01,06,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-12784,2026-08-06,74673.6,13441.25,0.0,0.0,0.0,88114.85,07,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-12785,2026-08-10,231412.25,41654.21,0.0,0.0,0.0,273066.46,07,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-12786,2026-08-09,74885.41,0.0,6739.69,6739.69,0.0,88364.79,27,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-12787,2026-08-14,178487.23,32127.7,0.0,0.0,0.0,210614.93,07,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-12788,2026-08-11,199642.03,35935.57,0.0,0.0,0.0,235577.6,36,INV
07AAACL0303P1ZH,Larsen & Toubro Ltd,INV-2026-12789,2026-08-04,33644.75,6056.05,0.0,0.0,0.0,39700.8,07,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-12790,2026-08-10,35986.01,6477.48,0.0,0.0,0.0,42463.49,24,INV
06AAACI2020M1ZT,Indian Oil Corporation Ltd,INV-2026-12791,2026-08-06,50201.66,9036.3,0.0,0.0,0.0,59237.96,06,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-12792,2026-08-12,13498.83,2429.79,0.0,0.0,0.0,15928.62,33,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-12793,2026-08-06,41246.33,7424.34,0.0,0.0,0.0,48670.67,24,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-12794,2026-08-09,243989.09,0.0,21959.02,21959.02,0.0,287907.13,27,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-12795,2026-08-05,34765.06,6257.71,0.0,0.0,0.0,41022.77,33,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-12796,2026-08-07,233111.88,0.0,20980.07,20980.07,0.0,275072.02,27,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-12797,2026-08-03,237208.32,42697.5,0.0,0.0,0.0,279905.82,03,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-12798,2026-08-06,43233.05,7781.95,0.0,0.0,0.0,51015.0,36,INV
27AAACT0101E1ZZ,Tata Consultancy Services Ltd,INV-2026-12799,2026-08-09,244022.25,0.0,21962.0,21962.0,0.0,287946.25,27,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-12800,2026-08-11,177835.58,32010.4,0.0,0.0,0.0,209845.98,24,INV
27AAACB6060J1ZV,Bajaj Auto Limited,INV-2026-12801,2026-08-05,242553.36,0.0,21829.8,21829.8,0.0,286212.96,27,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-12802,2026-08-10,168387.49,30309.75,0.0,0.0,0.0,198697.24,03,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-12803,2026-08-10,183493.23,33028.78,0.0,0.0,0.0,216522.01,03,INV
36AAACN3434B1ZC,NTPC Limited,INV-2026-12804,2026-08-08,87977.69,15835.98,0.0,0.0,0.0,103813.67,36,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-12805,2026-08-12,122350.4,22023.07,0.0,0.0,0.0,144373.47,24,INV
27AAACT2727Q1ZW,Tata Steel Limited,INV-2026-12806,2026-08-03,171112.04,0.0,15400.08,15400.08,0.0,201912.2,27,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-12807,2026-08-05,11074.92,1993.49,0.0,0.0,0.0,13068.41,24,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-12808,2026-08-14,58989.38,10618.09,0.0,0.0,0.0,69607.47,19,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-12809,2026-08-02,84959.79,15292.76,0.0,0.0,0.0,100252.55,24,INV
19AAACH8080G1ZX,Hindustan Unilever Limited,INV-2026-12810,2026-08-11,52811.69,9506.1,0.0,0.0,0.0,62317.79,19,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-12811,2026-08-04,196414.42,35354.6,0.0,0.0,0.0,231769.02,33,INV
03AAACG1212D1ZA,Grasim Industries Limited,INV-2026-12812,2026-08-05,52950.34,9531.06,0.0,0.0,0.0,62481.4,03,INV
24AAACR5055K1ZX,Reliance Industries Limited,INV-2026-12813,2026-08-09,213115.59,38360.81,0.0,0.0,0.0,251476.4,24,INV
07AAACU9090F1ZY,UltraTech Cement Limited,INV-2026-12814,2026-08-11,239617.81,43131.21,0.0,0.0,0.0,282749.02,07,INV
33AAACM7070H1ZW,Mahindra & Mahindra Ltd,INV-2026-12815,2026-08-07,52640.26,9475.25,0.0,0.0,0.0,62115.51,33,INV
24AAACA4040L1ZP,Adani Ports & SEZ Ltd,INV-2026-12816,2026-08-10,153244.07,27583.93,0.0,0.0,0.0,180828.0,24,INV
